Record_ID,Department,Region,Month,Operational_Hours,Downtime_Hours,Maintenance_Cost_USD,Labor_Cost_USD,Material_Cost_USD,Energy_Cost_USD,Forecasted_Total_Cost_USD
REC006036,Body,Berlin,2023-10,162.4,5,14775.94,5771.41,3911.66,2857.27,27882.157377031985
REC006037,Logistics,Austin,2024-06,175.7,4.3,13075.52,6887.57,3835.69,1137.17,22732.18341
REC006038,Logistics,Fremont,2023-03,146.6,2.1,12129.85,3253.26,5285.24,2557.34,24229.230394429065
REC006039,Assembly,Berlin,2024-09,154.4,6.3,11120.39,5530.49,2805.55,3696.46,21883.84760914246
REC006040,Paint,Fremont,2023-03,161.1,8.7,9619.18,5621.4,3579.46,648.64,17924.961150902607
REC006041,Logistics,Berlin,2023-05,169.2,5.6,10101.73,6064.41,2877.44,1147.72,19970.64051
REC006042,Paint,Austin,2024-04,172.1,5.6,16143.84,4808.22,3355.86,3178.16,26457.72748
REC006043,Paint,Austin,2024-08,147.9,8,14144.03,3620.38,4770.25,2062.71,28276.429758277678
REC006044,Paint,Fremont,2024-01,142.2,8.8,14478,2786.78,3896.17,2153,21364.627369353446
REC006045,Battery,Shanghai,2023-11,167.8,4.6,10296.24,4182.54,3408.48,2435.36,22093.00507439099
REC006046,Body,Shanghai,2024-01,161.2,3.6,13603.63,4046.33,1184.84,926.43,18931.667219236035
REC006047,Body,Austin,2024-07,161.6,5.9,17522.34,4366.96,3390.63,2665.64,30751.43170074917
REC006048,Logistics,Berlin,2023-06,168,5.3,12416.29,4717.03,1607.25,1250.46,19861.89739741153
REC006049,Logistics,Shanghai,2024-12,151.9,6.9,14374.78,3079.27,3398.96,2582.46,29760.364381388084
REC006050,Paint,Austin,2024-01,157.6,5,10483.73,3457.33,3292.62,583.43,22041.849489635104
REC006051,Battery,Berlin,2023-04,165.2,5.2,10833.09,4310.05,2001.41,2332.53,18792.706660831536
REC006052,Paint,Berlin,2024-10,150.5,3.1,12857.44,5600.24,2500.56,2122.53,20031.58262035371
REC006053,Battery,Shanghai,2023-05,154.6,7,9914.44,4028.58,4135.3,2284.09,24885.30206096966
REC006054,Paint,Austin,2024-07,161,3.7,9759.7,5590.92,4130.33,3122.61,23227.57602649162
REC006055,Chassis,Berlin,2023-05,165.2,2.6,11493.39,7596.06,5036.46,1844.86,23284.19563247826
REC006056,Chassis,Berlin,2024-09,145.5,0,12612.05,4958.64,1649,3194.75,20390.03474179683
REC006057,Assembly,Fremont,2024-02,166.7,4.8,10162.65,7445.5,3648.62,998.52,22216.05606148972
REC006058,Paint,Fremont,2023-04,164.4,3.6,12515.61,6784.63,3830.21,3531.9,29966.971855563195
REC006059,Logistics,Shanghai,2023-12,151.6,4.5,8634.37,5800.05,4181.44,1546.81,20562.405855873076
REC006060,Body,Fremont,2023-06,182.5,4,12492.58,4282.48,4262.07,2488.05,24622.544340932804
REC006061,Assembly,Austin,2024-07,150.5,4.3,6318.29,4641.99,3722.63,2445.4,16597.33137939656
REC006062,Logistics,Shanghai,2023-10,167.3,3.4,15244.56,6358.67,4507.38,1766.08,28980.464123157733
REC006063,Chassis,Shanghai,2023-01,162.8,3.5,7339.37,5097.29,3159.22,2732.37,18567.63680914603
REC006064,Paint,Fremont,2024-11,155.9,3.1,16666.19,7878.3,2201.89,2223.79,30099.006398711645
REC006065,Assembly,Berlin,2024-11,160.9,4.6,13285.34,4522.97,1390.6,2394.08,20254.023304996572
REC006066,Paint,Austin,2024-04,165.3,2.7,13772.1,4814.13,1482.73,1609.96,21980.144216799883
REC006067,Chassis,Austin,2023-04,188.5,7.5,10687.31,7823.25,3473.14,2391.67,18981.863519399725
REC006068,Assembly,Austin,2023-09,145.5,5,13627.95,3494.32,1438.43,1482.1,22222.586985124184
REC006069,Chassis,Shanghai,2024-06,132.9,1.9,12563.84,8093.01,2992.49,1695.73,22934.638708929768
REC006070,Battery,Austin,2024-05,149.9,5.4,8546.41,1741.39,2695.34,1330.62,13661.921348516866
REC006071,Chassis,Berlin,2024-03,159.7,3.2,14310.69,3725.49,2381.98,2585.6,24095.400719882844
REC006072,Paint,Berlin,2024-07,166.7,7.1,9500.38,3308.88,3671.49,1966.74,20434.220649903018
REC006073,Body,Fremont,2023-07,161,3.8,19019.85,2492.33,2652.7,1355.01,26132.283515184652
REC006074,Chassis,Austin,2024-06,158.5,7.8,9649.79,3965.39,2563.43,2684.85,17330.609788666676
REC006075,Logistics,Shanghai,2023-06,175.4,7,7146.83,4308.5,2917.86,589.66,15268.113695561322
REC006076,Body,Fremont,2024-07,152.1,12.3,17080.72,5275.14,2868.33,1496.38,30244.203894658218
REC006077,Battery,Berlin,2024-09,176.6,5.2,14337.41,1883.61,3159.91,1727.9,18694.59975880571
REC006078,Assembly,Austin,2023-12,166.2,6.4,13364.9,7699.66,4152.48,1554.64,25088.07830910611
REC006079,Assembly,Berlin,2023-03,175,5,10341.62,4158.77,2772.43,2712.81,18814.29398708089
REC006080,Body,Fremont,2023-01,150.6,5.2,12193.42,5314.81,3638.21,2723.59,27346.090808926077
REC006081,Assembly,Berlin,2023-05,156.5,7.5,11527.44,4078.12,2444.66,2451.7,21537.008140159734
REC006082,Chassis,Austin,2023-01,145.4,6.5,14678.53,5006.46,2088.56,1099.64,24324.147885952123
REC006083,Body,Austin,2023-08,163,4.8,10221.74,5397.89,3123.48,1666.19,21973.22263700034
REC006084,Paint,Fremont,2023-07,163.2,7.6,10493.02,6014.57,2855.84,2146.22,22925.014410022013
REC006085,Chassis,Austin,2024-03,180.1,7,14166.23,2368.66,2296.96,2548.24,24523.61551
REC006086,Chassis,Berlin,2023-11,160.8,8.1,15986.3,7697.04,3590.19,1839.33,29964.394019103445
REC006087,Chassis,Berlin,2024-06,144.8,7.4,10837.64,1214.13,1245.38,2200.6,14928.811473558804
REC006088,Paint,Shanghai,2024-02,169.4,4.3,13937.77,5368.96,3364.06,2496.44,26925.546811148663
REC006089,Battery,Shanghai,2023-09,150.9,4.1,15118.49,5429.46,2624.35,2651.64,25122.63987
REC006090,Logistics,Shanghai,2023-05,147.3,4.1,9244.97,3931.91,2455.94,2279.96,14984.098620470197
REC006091,Assembly,Berlin,2024-11,167,6.6,11166.28,4825.89,4681.75,1714.6,21376.671235998594
REC006092,Body,Berlin,2023-04,152.3,7.7,6855.96,5290.82,4114.34,1899.97,18252.92346888536
REC006093,Battery,Fremont,2023-12,154,7.1,18181.85,3694.64,3564.72,1674.3,31166.18750889966
REC006094,Body,Shanghai,2023-01,174,2.1,12735.98,935.62,2354.17,2600.67,19259.73222
REC006095,Assembly,Berlin,2024-12,165.1,3.6,14733.77,4280.03,1274.18,1901.52,22690.554627531805
REC006096,Paint,Fremont,2024-01,166,6.4,10812.79,7816.28,4827.53,3438.28,30287.231439409286
REC006097,Chassis,Berlin,2023-01,146.2,7.5,10513.15,3411.76,1644.55,1823.75,17567.475138435802
REC006098,Chassis,Fremont,2023-03,167.1,5.6,11683.36,4162.69,4189.26,1232.79,20190.368878039357
REC006099,Paint,Shanghai,2024-10,157.2,8.1,11472.33,4257.13,3279.93,3849.96,25344.471240393734
REC006100,Battery,Shanghai,2023-08,155.6,1.2,19098.65,4252.44,2844.92,2690.74,27980.725550375046
REC006101,Battery,Shanghai,2024-12,164.1,4.6,13191.74,2697.03,2941.5,1231.24,23245.01173608299
REC006102,Body,Berlin,2024-06,160.1,7.8,14031.33,6239.91,3943.12,1275.12,23757.39481341055
REC006103,Paint,Berlin,2024-04,145.4,5.7,12064.23,5469.73,4648.46,3485.3,25506.25668769786
REC006104,Battery,Fremont,2024-08,169.5,3.4,12239.66,4523.5,4091.19,1330.89,21969.470899227763
REC006105,Paint,Austin,2024-08,170.5,6.6,14040.63,3213.52,3382.07,1983.23,21684.260516452803
REC006106,Assembly,Austin,2024-04,154.1,5.3,11894.79,3987.15,5111.5,2353.41,22303.718312445963
REC006107,Chassis,Shanghai,2023-02,166.1,4.1,16205.95,5723.01,3687.88,2807.48,26001.69648582896
REC006108,Chassis,Austin,2024-05,169.1,1.9,9528.2,5571.26,2669.3,3442.03,26588.403349001295
REC006109,Chassis,Shanghai,2023-10,141.3,6.4,15648.58,4866.82,3870.26,2520.93,29402.20834
REC006110,Paint,Fremont,2023-07,154.8,2.8,15506.21,5768.64,3132.34,3312.72,29597.815115719764
REC006111,Paint,Austin,2023-10,138.2,9.3,18250.9,8057.63,3473.5,2802.84,40867.42444466429
REC006112,Body,Austin,2024-07,166.3,1.4,6765.33,6652.61,4039.21,2811.95,21194.629691347713
REC006113,Chassis,Shanghai,2024-08,164.5,5.1,15238.69,3057.07,3500.54,2477.38,23837.580815705467
REC006114,Body,Fremont,2023-09,153.4,6.5,10008.6,7535.88,3256.25,1533.19,22603.685470557524
REC006115,Chassis,Austin,2024-10,158.5,3,14686.04,4628.83,2463.31,3304.42,27844.501020454732
REC006116,Body,Austin,2024-05,156.3,3.6,14664.65,6129.2,5224.25,1775.29,20682.404527601655
REC006117,Body,Austin,2023-09,139.6,6.7,9434.09,4559.66,3365.59,2656.57,21996.950502350333
REC006118,Assembly,Fremont,2023-09,173,3.1,14141.68,2349.78,2956.01,707.04,24749.698109455887
REC006119,Body,Fremont,2023-05,162.6,8.8,10987.06,5340.34,3792.9,2485.46,19610.652037175118
REC006120,Paint,Austin,2024-12,158.6,5.1,9926.02,7024.63,4164.76,3021.37,21891.16944728117
REC006121,Body,Shanghai,2023-07,158.6,4.2,6358.93,3492.17,3185.7,1205.1,13210.095057147126
REC006122,Chassis,Shanghai,2023-11,167.1,8.2,16232.02,4359.76,2147.91,2336.74,24828.192002979406
REC006123,Body,Austin,2023-08,144.1,2.9,11726.1,8069.63,2569.58,752,24330.566397981613
REC006124,Battery,Fremont,2024-02,151.2,8.5,8848.67,6927.04,1785.06,2032.61,19529.713392547335
REC006125,Logistics,Austin,2023-02,162.1,3,12950.78,6340.75,2808.06,2833.42,28499.347945100155
REC006126,Chassis,Fremont,2023-10,171.2,7.5,12318.59,6018.73,3022.36,1641.62,25069.20008
REC006127,Battery,Austin,2024-09,135.9,8.7,9238.84,5443.23,2814.79,2344.4,21522.82373205722
REC006128,Chassis,Fremont,2024-12,170,4.8,9296.39,3677.12,4094.5,2287.55,19258.242417501264
REC006129,Paint,Berlin,2024-04,152.9,4.8,15322.89,4219.87,1774.47,1623.22,20668.637473095023
REC006130,Logistics,Shanghai,2024-04,157.1,4.4,12634.66,6978.14,3504.47,1676.92,24679.222167735268
REC006131,Logistics,Berlin,2024-07,160.3,3.4,10058.78,4758.22,1943.62,2451.71,23011.531073205628
REC006132,Paint,Shanghai,2023-11,149,5.2,10856.68,2332.79,4118.72,2621.95,14304.070903962624
REC006133,Logistics,Fremont,2023-06,147.6,6.8,10904.15,5152.85,973,936.11,19438.171297481473
REC006134,Paint,Berlin,2023-06,162.1,6.2,6968.16,2054.34,3184.84,3601.15,15585.89708834534
REC006135,Battery,Shanghai,2023-07,178.9,6,14825.62,3944.13,3973.05,1735.95,29220.558447056374
REC006136,Assembly,Austin,2024-04,150.5,3.5,10904.47,2384.07,3401.38,2449.07,18738.849842956402
REC006137,Chassis,Fremont,2024-01,150.5,2.8,11537.47,4989.52,1912.14,2408.49,24553.32203014525
REC006138,Paint,Fremont,2023-03,147.8,8.5,13685.54,5371.76,3476.9,2140.16,24841.74097312854
REC006139,Chassis,Austin,2024-12,157.7,2.3,15733.9,7219.84,3150.04,1686.86,23465.199206173722
REC006140,Battery,Austin,2024-12,150.2,4.7,12604.52,5867.82,1348.32,1665.15,23429.751572971774
REC006141,Assembly,Shanghai,2023-09,150.4,6.5,8728.93,4268.41,2165.63,1755.13,18223.467895447036
REC006142,Battery,Fremont,2024-12,162.1,8,11253.46,3630.95,2373.4,1599.28,17224.81526267782
REC006143,Logistics,Shanghai,2023-03,145.6,5,11794.15,5674.28,1657.27,701.93,19094.926137608145
REC006144,Chassis,Austin,2023-06,176.2,5.5,6507.89,2463.59,3285.01,2523.78,12294.38068286149
REC006145,Assembly,Fremont,2024-05,148.2,4.1,13428.19,7272.88,5244.68,1442.53,30164.422616551135
REC006146,Logistics,Austin,2023-03,171.3,8.5,13973.39,5639.22,2974.87,3946.79,27411.66312
REC006147,Assembly,Shanghai,2023-02,179.7,7.7,12277.93,3240.24,2305.74,2438.93,21272.712994645997
REC006148,Logistics,Shanghai,2023-12,172,3,9492.52,3779.44,2500.06,2030.05,19550.322310825293
REC006149,Battery,Shanghai,2024-12,170.7,6.3,12636.63,4208.4,769.08,2439.06,18601.881786868293
REC006150,Paint,Fremont,2023-06,168,4.8,15074.19,4864.38,1336.7,1246.16,21388.39509822497
REC006151,Chassis,Austin,2023-10,162.1,5.6,11348.69,5451.13,3601.43,3396.48,26223.33484052071
REC006152,Body,Austin,2023-11,171.8,3.4,14390.86,4594.54,2638.96,1804.53,23713.313183809692
REC006153,Body,Shanghai,2024-04,157.4,1.1,13296.89,5489.35,1376.99,3012.56,26732.331345477836
REC006154,Battery,Shanghai,2024-04,168.7,2.8,6320.01,4296.03,3177.39,2387.73,15220.644796967723
REC006155,Chassis,Shanghai,2024-12,171.1,3.9,10452.86,7164.4,2719.84,3305.34,22403.68045989142
REC006156,Chassis,Shanghai,2024-06,165.1,4,13568.31,6147.86,3654.57,2218.37,27463.851113644087
REC006157,Battery,Berlin,2024-10,157.3,0.3,12399.29,6639.33,2261.71,1462.27,26712.886257567625
REC006158,Chassis,Berlin,2024-11,164.9,5.6,14820.33,5546.02,5061.87,2393.02,30389.81594730985
REC006159,Paint,Berlin,2024-12,156.3,2.2,12709.68,6755.75,1656.01,2130.12,28162.318250837874
REC006160,Battery,Shanghai,2023-09,154.6,4.9,13950.1,1815.61,2082.82,2246.19,21945.384135645465
REC006161,Paint,Shanghai,2024-09,167.9,2.6,10996.14,4973.31,1271.01,2250.63,18596.72529812009
REC006162,Chassis,Austin,2024-07,161.5,1.4,13002.94,7259.43,2384.83,1102.63,22864.81748248302
REC006163,Battery,Fremont,2023-02,167.8,4.9,8933.33,6513.27,2887.01,2501.21,20909.93292336063
REC006164,Chassis,Austin,2024-12,161.5,4.6,14609.02,5919.96,3764.54,763.65,24654.831019139434
REC006165,Battery,Berlin,2023-01,165.1,5.2,12814.83,3959.97,2845.67,2416.76,22530.601204198905
REC006166,Chassis,Austin,2024-04,174,8.2,8353.35,6028.47,3533.96,2378.8,21360.95185363674
REC006167,Paint,Shanghai,2024-10,158.4,6.4,11314.52,5717.13,3781.64,2773.35,24664.59329
REC006168,Paint,Berlin,2024-06,156,8.9,19506.46,3042.01,2393.03,2016.19,32669.318638636847
REC006169,Chassis,Berlin,2023-03,164.3,4.4,11425.06,6570.74,1749.82,984.68,23758.902916905627
REC006170,Battery,Fremont,2024-12,134.2,3.6,11074.34,4729.66,3075.97,1885.37,22371.306963122974
REC006171,Body,Fremont,2023-01,167.1,5.9,9720.96,3520.46,4066.14,1933.13,20138.07203292957
REC006172,Paint,Berlin,2023-06,151.4,8.7,8763.69,3163.94,4506.85,2657.94,17744.03282169858
REC006173,Paint,Berlin,2024-07,176.8,2.8,9068.55,4223.66,975.75,3163.25,16594.38887653532
REC006174,Logistics,Austin,2024-10,167.9,7.8,18053.87,5390,1338.11,2926.79,25478.475670775017
REC006175,Body,Berlin,2024-07,169.2,6,13095.84,4329.51,1476.79,1838.56,18118.77902979415
REC006176,Chassis,Shanghai,2023-11,169.4,4.1,7758.97,3651.56,4204.2,1538.15,15527.698432651261
REC006177,Battery,Austin,2023-08,155.4,8,12058.53,3967.6,4171.95,2952.26,29298.541135619962
REC006178,Logistics,Shanghai,2023-05,157.4,2.6,15086.96,5274.93,2844.02,1379.55,27497.284320757866
REC006179,Chassis,Shanghai,2024-08,143.1,6.3,13274.46,6430.43,2976.57,1385.98,24798.991080089036
REC006180,Assembly,Shanghai,2023-09,174.9,4.6,7874.14,5091.5,3661.03,2511.67,21547.61018158883
REC006181,Paint,Berlin,2024-03,147.1,7.2,13945.83,7662.89,3417.75,1293.42,28116.049580443098
REC006182,Assembly,Fremont,2024-09,159.9,5.7,12090.75,3656.49,4812.23,1672.62,19482.63605688813
REC006183,Paint,Fremont,2024-02,172.3,7.2,12642.51,4034.07,2604.4,2174.89,16974.250792992625
REC006184,Paint,Shanghai,2023-04,175.3,5.1,17553.88,5837.81,3610.35,2452.78,24692.984441003024
REC006185,Assembly,Berlin,2024-12,157.5,4.1,11939.69,4754.12,3046.78,2353.35,20479.803561811423
REC006186,Assembly,Austin,2024-12,142.9,4.8,9899.45,6707.91,4127.03,1794.11,20249.00030513315
REC006187,Chassis,Shanghai,2023-08,162.3,5.4,6810.65,2960.94,3617.51,1478.28,15071.644835453382
REC006188,Logistics,Austin,2024-08,163.3,5.7,9918.91,5434.97,2940.09,977.05,20310.522219322786
REC006189,Logistics,Austin,2024-05,164.2,6.4,9742.18,6033.32,2482.43,2040.07,17971.77072241444
REC006190,Assembly,Berlin,2023-02,156.9,5,6280.83,2280.9,2758.4,1754.39,15463.969957054162
REC006191,Chassis,Berlin,2024-08,158.6,6.4,14014.53,3028.13,1815.59,3365.1,19795.676978303647
REC006192,Logistics,Fremont,2024-04,153.1,9.4,13514.06,4069.41,3859.07,1405.32,23694.914043863715
REC006193,Chassis,Fremont,2023-10,161.6,3.6,11929.43,2969.62,2495.21,2094.6,18651.595141262413
REC006194,Chassis,Berlin,2023-02,168,7,9010.54,4866.62,3161.22,1397.29,19594.83084121185
REC006195,Paint,Shanghai,2023-11,162.6,3.6,12748.67,6026.52,1473.02,1002.09,22049.742408480553
REC006196,Logistics,Fremont,2023-10,159.6,3.1,13885.48,4200.04,3361.87,2122.76,25236.25737766141
REC006197,Logistics,Austin,2024-07,171.2,7.9,17300.93,6111.26,2504.65,1062.39,28769.202619290136
REC006198,Paint,Shanghai,2024-02,162.6,3.2,13044.57,3455.93,5631.62,2088.05,23004.045350973523
REC006199,Assembly,Austin,2023-11,160.3,4.9,13382.82,3817.26,3662.79,1642.79,23089.97266271939
REC006200,Paint,Berlin,2023-09,160.8,3.4,12504.76,3973.83,866.45,1285.03,17718.69009732086
REC006201,Logistics,Austin,2023-07,147.9,9.8,11418.82,4685.14,4211.4,2123.47,19573.132375242145
REC006202,Logistics,Shanghai,2024-03,149.1,4.9,14345.97,2528.48,3214.37,2340.43,23658.025158141034
REC006203,Assembly,Berlin,2024-08,158.8,2.8,11843.14,2815.7,1426.45,3013.67,17233.24823928754
REC006204,Paint,Shanghai,2024-05,152.6,3.3,11561.28,2594.04,1783.75,1061.96,16859.073469705832
REC006205,Battery,Austin,2023-03,159.5,9.2,10906.19,5352.31,1946.6,2374.8,22693.345749026048
REC006206,Battery,Shanghai,2024-03,168.6,4.6,11117.97,5504.47,4472.29,1180.7,23914.00941606773
REC006207,Assembly,Berlin,2024-02,167.1,4.8,13010.92,500,1697.65,2682.78,20634.062865004973
REC006208,Paint,Austin,2023-08,163.9,8,13868.14,7464.02,3043.96,2155.55,28022.13918918004
REC006209,Paint,Austin,2023-04,168.4,7.5,9845.42,2064.83,2106.02,2628.66,17480.095502172946
REC006210,Chassis,Fremont,2023-10,170.3,3.2,12634.6,6354.35,2353.33,1816.27,23680.082956785514
REC006211,Logistics,Fremont,2023-02,169.9,3.4,9315.43,6582.75,3415.55,2871.25,28224.907604429205
REC006212,Body,Shanghai,2024-02,169.7,3.9,13890.74,6707.84,3475.03,1288.76,21508.609188412054
REC006213,Assembly,Fremont,2023-08,148,4.3,16413.42,4025.34,1854,2087.22,20807.448050583618
REC006214,Body,Fremont,2024-11,141.1,6.7,13652.4,5164.51,929.54,2562.04,19468.660006143637
REC006215,Body,Fremont,2023-10,152.2,4.8,11048.1,4722.54,1716.89,2660.25,18669.438831085077
REC006216,Assembly,Fremont,2024-06,155.4,4.4,15075.46,7706.61,2626.7,1248.08,22042.54816160689
REC006217,Paint,Berlin,2024-03,169.3,5,8291.18,4602.41,3569.49,1779.03,19971.07931648436
REC006218,Assembly,Berlin,2023-05,159,3.9,12906.56,7081.62,3490.55,1445.24,23940.267985410923
REC006219,Body,Fremont,2024-10,155.2,8.1,20482.66,3478.89,4447.15,2203.83,30800.93369669395
REC006220,Logistics,Shanghai,2024-01,161.6,3.6,9363.13,4065.8,3656.84,2340.45,21298.903485783907
REC006221,Logistics,Berlin,2024-06,165.4,5.1,11028.57,4547.09,2251.34,2073.15,17286.40432438626
REC006222,Logistics,Fremont,2023-02,167.8,6.2,11341.56,5028.18,3287.6,1558.46,17547.792092620843
REC006223,Paint,Berlin,2024-01,155.9,6.3,8645.52,4919.49,982.34,2613.13,17933.092207463756
REC006224,Battery,Austin,2024-02,150.4,4.2,9747.68,4110.25,3673.26,1479.38,19899.051261812707
REC006225,Assembly,Berlin,2023-10,152.2,7.2,12088.5,1832.98,3666.93,935.61,19092.786148924653
REC006226,Logistics,Berlin,2023-04,161.2,9.3,16827.1,3104.7,1868.07,1556.2,24032.613284169794
REC006227,Assembly,Shanghai,2024-03,149.5,8.6,13439.36,5827.23,4800.41,1536.02,21938.806921683077
REC006228,Logistics,Berlin,2023-08,169.5,0,15362.38,6317.69,3807.21,1565.78,28796.401101193536
REC006229,Paint,Shanghai,2024-03,149.6,4.8,14507.92,4574.95,4326.87,2166.83,29881.043418016772
REC006230,Battery,Austin,2024-02,144.4,3.7,13041.35,3784.82,4030.28,1407.59,24150.156428545088
REC006231,Battery,Fremont,2024-09,161.6,6.1,6629.42,2473.2,2352.2,2572.95,11357.512709723238
REC006232,Logistics,Shanghai,2023-09,157.2,7.1,16841.55,7078.88,2517.35,2084.27,31141.343071509673
REC006233,Paint,Berlin,2024-08,164.7,2.7,15087.63,5809.65,2119.12,1802.37,24112.91635575869
REC006234,Chassis,Berlin,2023-03,155,6.7,12848.35,3155.68,609.19,2345.44,18625.666420869053
REC006235,Assembly,Shanghai,2024-03,164,4.9,8157.15,5503.12,3622.62,1353.85,18329.175204319185
REC006236,Assembly,Austin,2024-12,170.1,4.5,7627.48,5108.39,4335.8,2003.11,18129.500904909768
REC006237,Body,Fremont,2024-05,153.8,6.1,8406.69,6556.69,2913.12,1535.73,19349.673997197784
REC006238,Paint,Berlin,2024-04,165.1,4.7,9935.18,5253.99,6003.85,1837.39,19344.912369186524
REC006239,Body,Austin,2023-04,178,7.3,13102.16,4865.95,2412.59,1820.67,17724.466856356168
REC006240,Logistics,Fremont,2023-11,167.7,4.2,11252.64,5923.31,1721.16,1528.44,22603.34313098803
REC006241,Body,Fremont,2023-08,152.1,7.7,12279.37,6472.23,3386.1,1399.08,26806.974743836767
REC006242,Battery,Berlin,2023-03,163.3,5,13660.93,5014.87,3077.72,1961.87,22125.662416515483
REC006243,Assembly,Shanghai,2024-07,147,0.2,15929.62,3319.13,3881.9,1966.95,30284.640264389822
REC006244,Body,Berlin,2024-02,148.4,3.4,10111.66,5867.87,3406.37,2829.35,19106.92071765883
REC006245,Battery,Berlin,2023-09,174.9,4.8,6997.18,5933.91,4277.14,2250.73,17984.023561764567
REC006246,Paint,Berlin,2023-03,164.1,5.7,9593.09,5476.27,1454.13,425.9,15815.188477816004
REC006247,Body,Austin,2023-04,175.4,4.8,13807.76,5627.88,2980.82,1328.03,18414.70619330342
REC006248,Logistics,Shanghai,2023-04,164.3,3.6,14510.8,4233.51,2635.29,1978.91,23660.38729547711
REC006249,Logistics,Austin,2023-11,154.5,8.6,14579.16,5200.76,3892.52,2093.07,26400.96001779212
REC006250,Logistics,Berlin,2024-07,160.4,7.8,9915.67,6440.57,2179.7,1765.56,23456.640604324326
REC006251,Assembly,Shanghai,2024-04,162.7,2.6,12979.5,5639.77,2017.32,1687.33,23632.06887
REC006252,Body,Fremont,2024-11,182.1,3.3,16562.56,6419.48,2950.03,1991.88,30499.09770766098
REC006253,Paint,Shanghai,2024-10,167,5.6,14251.87,6390.57,3234.5,2867.02,25134.65626765405
REC006254,Body,Berlin,2024-05,152.6,4.7,6729.47,7733.74,3496.68,2703.02,20270.421924521455
REC006255,Assembly,Shanghai,2023-10,158.1,0,11851.54,6712.52,2084.12,2058.97,24639.07862098772
REC006256,Battery,Fremont,2024-12,164.7,3.6,10992.98,4183.7,3763.62,2213.18,20036.634526964746
REC006257,Assembly,Fremont,2024-05,149.1,6.5,7514.92,4329.4,1790.42,1353.24,16949.935755665567
